Trade Type;Trade ID;Version;SubType;Amended;Status;Book;Broker;Currency;Currency pair;Collateral;Company;Customer;Deal ID;Desk;Expiry;External trade ID;Memo;Notional;Portfolio;Security ID;Security sub type;Security type;Structure ID;Trade;Trade entry;Trader;P or S
SWAP;16307076N;2;IRSWAP;15-01-2020;Verified;FLEX;;EUR;;N;NYK_MARKETS;VAR_RENTE;;MARKETMAKING;;; .;150.000.000,00;;;;;;15-01-2020;15-01-2020;ALS;P
SWAP;16320276N;2;IRSWAP;20-01-2020;Verified;SWAPS;PHONE;DKK;;Y;NYK_MARKETS;JESPER_SO;;DERIVATER;;; .;9.181.036,00;;;;;;20-01-2020;20-01-2020;ANSO;P
SWAP;16458123N;2;IRSWAP;12-03-2020;Verified;SWAPS;PHONE;DKK;;Y;NYK_MARKETS;BRIBO;;DERIVATER;;; .;2.575.000,00;;;;;;12-03-2020;11-03-2020;ANSO;P
SWAP;16462420N;2;IRSWAP;13-03-2020;Verified;FLEX;;EUR;;N;NYK_MARKETS;VAR_RENTE;;MARKETMAKING;;; .;250.000.000,00;;;;;;13-03-2020;13-03-2020;ALS;P
SWAP;16504096N;2;IRSWAP;27-03-2020;Verified;SWAPS;PHONE;DKK;;Y;NYK_MARKETS;STEENHOLT_I;;DERIVATER;;; .;9.441.168,00;;;;;;27-03-2020;27-03-2020;ANSO;P
SWAP;16570135N;2;IRSWAP;23-04-2020;Verified;FLEX;;EUR;;N;NYK_MARKETS;VAR_RENTE;;MARKETMAKING;;; .;500.000.000,00;;;;;;23-04-2020;23-04-2020;ALS;P
SWAP;16586306N;2;IRSWAP;29-04-2020;Verified;FLEX;;EUR;;N;NYK_MARKETS;VAR_RENTE;;MARKETMAKING;;; .;500.000.000,00;;;;;;29-04-2020;29-04-2020;ALS;P
SWAP;16632093N;2;IRSWAP;15-05-2020;Verified;SWAPS;PHONE;DKK;;Y;NYK_MARKETS;IJ_EJD_AALB;;DERIVATER;;; .;15.000.000,00;;;;;;15-05-2020;15-05-2020;ANSO;P
SWAP;16640098N;2;IRSWAP;19-05-2020;Verified;FLEX;;EUR;;N;NYK_MARKETS;VAR_RENTE;;MARKETMAKING;;; .;200.000.000,00;;;;;;19-05-2020;19-05-2020;ALS;P
FUT;0001920667;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000157JQ; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;P
FUT;0001920673;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000157M7; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;P
FUT;0001920714;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000157YW; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;S
FUT;0001920716;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000157Z3; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;S
FUT;0001920723;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015871; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;S
FUT;0001920725;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015883; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;P
FUT;0001920726;2;;03-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015884; .RXM0 Comdty.EUREX.M.2020;;;;;;;03-03-2020;03-03-2020;JPED;P
FUT;0001921663;2;;04-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158J9; .DUM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JAT;S
FUT;0001921665;2;;04-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158JC; .OEM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JAT;P
FUT;0001921667;2;;04-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158JF; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JAT;S
FUT;0001921668;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158JX; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921669;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158JY; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921670;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158KC; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921674;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158P3; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921675;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158P4; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921676;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158Q0; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921677;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158Q9; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921679;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158QD; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921680;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158QR; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;P
FUT;0001921681;2;;04-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158R9; .OEM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JAT;S
FUT;0001921682;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158RB; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;P
FUT;0001921683;2;;04-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158RC; .OEM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JAT;S
FUT;0001921684;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158RX; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921685;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158YV; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921686;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158YW; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921687;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158Z1; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921688;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000158Z6; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921689;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;0001590C; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;P
FUT;0001921692;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;0001594R; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001921695;2;;04-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015970; .RXM0 Comdty.EUREX.M.2020;;;;;;;04-03-2020;04-03-2020;JPED;S
FUT;0001923658;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159KL; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923660;2;;05-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159LL; .OEM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JAT;S
FUT;0001923661;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159MQ; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;P
FUT;0001923662;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159N9; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923663;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159NF; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;P
FUT;0001923664;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159NG; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;P
FUT;0001923665;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159NK; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;P
FUT;0001923666;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159QG; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923667;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159S7; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923668;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159TQ; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923669;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159TR; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923670;2;;05-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159VR; .OEM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JAT;S
FUT;0001923671;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159WQ; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923672;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159X9; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923673;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159XW; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923675;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;000159ZP; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923676;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015B1F; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923677;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015B1H; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923678;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015B1V; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001923688;2;;05-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015B2B; .RXM0 Comdty.EUREX.M.2020;;;;;;;05-03-2020;05-03-2020;JPED;S
FUT;0001924658;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BL8; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924659;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BN1; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924660;2;;06-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BP3; .DUM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JAT;S
FUT;0001924661;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BR4; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924664;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BS3; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924666;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BSG; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924667;2;;06-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BSH; .OEM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JAT;S
FUT;0001924669;2;;06-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BT6; .OEM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JAT;S
FUT;0001924670;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BVX; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001924673;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BXJ; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924674;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015BZ9; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924675;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C03; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;S
FUT;0001924676;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C0C; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001924677;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C0Q; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001924678;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C16; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001924685;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C86; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001924686;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C8B; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001924687;2;;06-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015C8T; .RXM0 Comdty.EUREX.M.2020;;;;;;;06-03-2020;06-03-2020;JPED;P
FUT;0001925658;2;;09-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015FPC; .RXM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;JPED;S
FUT;0001925662;2;;09-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015G1Q; .OEM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;ALS;S
FUT;0001925666;2;;09-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015G39; .DUM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;ALS;S
FUT;0001925669;2;;09-03-2020;Verified;FLEX;;EUR;;;NYK_MARKETS;;;MARKETMAKING;;; .;;;;;;;09-03-2020;09-03-2020;JAT;S
FUT;0001925670;2;;09-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015G4W; .UBM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;JPED;S
FUT;0001925673;2;;09-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015GGL; .RXM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;JPED;P
FUT;0001925674;2;;09-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015GGM; .RXM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;JPED;P
FUT;0001925675;2;;09-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015GH1; .RXM0 Comdty.EUREX.M.2020;;;;;;;09-03-2020;09-03-2020;JPED;P
FUT;0001926661;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HSG; .UBM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926662;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HTL; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926663;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HTM; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926664;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HTN; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926665;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HTP; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926668;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HVJ; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926669;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015HVK; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926670;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J0B; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926671;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J0R; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926672;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J18; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926673;2;;10-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J2D; .OEM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JAT;S
FUT;0001926674;2;;10-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J2H; .OEM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JAT;S
FUT;0001926682;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J4D; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926683;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J4J; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926685;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J4R; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926686;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J4T; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926687;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J4V; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926688;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J4X; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926690;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J6C; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926691;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J6D; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926692;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J6Z; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926693;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J72; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926694;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J76; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926695;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J7P; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926696;2;;10-03-2020;Verified;FLEX;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015J99; .OEM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JAT;S
FUT;0001926697;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015JB1; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926698;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015JB2; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;P
FUT;0001926699;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015JBQ; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926700;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015JC6; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926701;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015JFJ; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
FUT;0001926702;2;;10-03-2020;Verified;REAL;CS;EUR;;N;NYK_MARKETS;CS;NOTICKET;MARKETMAKING;;00015JK8; .RXM0 Comdty.EUREX.M.2020;;;;;;;10-03-2020;10-03-2020;JPED;S
