DDS_TRADETIME,DDSSWAPS_TRADETIME,ISIN,PRICE,DKSW30,DKSW10,DKSW5,DKSW2,FUT_BUND,FUT_BOBL,FUT_SCHATZ
2020-08-28 13:29:10,2020-08-28 13:29:10,"DK0002044122",102.199993,0.276406,0.080718,-0.126281,-0.147776,175.624478,134.71649,112.026714
2020-08-28 13:29:16,2020-08-28 13:29:16,"DK0002044122",102.199993,0.276428,0.080718,-0.126281,-0.147779,175.624478,134.71649,112.026714
2020-08-28 13:32:49,2020-08-28 13:32:49,"DK0004616281",98.950006,0.280232,0.08182,-0.124921,-0.148326,175.724478,134.736489,112.016713
2020-08-28 13:33:59,2020-08-28 13:33:59,"DK0002044635",98.825007,0.283853,0.085285,-0.122764,-0.14789,175.704479,134.736489,112.016713
2020-08-28 13:36:11,2020-08-28 13:36:11,"DK0006348164",99.675007,0.282794,0.084392,-0.123128,-0.147464,175.734477,134.726489,112.016713
2020-08-28 13:45:14,2020-08-28 13:45:14,"DK0006348750",98.97497,0.27732,0.078644,-0.125767,-0.148632,175.654479,134.71649,112.026714
2020-08-28 13:48:55,2020-08-28 13:48:55,"DK0004605672",100.5,0.276953,0.078692,-0.126754,-0.148319,175.664478,134.71649,112.026714
2020-08-28 13:49:17,2020-08-28 13:49:17,"DK0009527293",98.950006,0.276258,0.077732,-0.126838,-0.14854,175.634477,134.71649,112.026714
2020-08-28 14:03:19,2020-08-28 14:03:19,"DK0009397812",98.799989,0.273744,0.076692,-0.126518,-0.149688,175.634477,134.69649,112.016713
2020-08-28 14:12:19,2020-08-28 14:12:19,"DK0009297350",103.399998,0.275179,0.078475,-0.127629,-0.148632,175.634477,134.71649,112.026714
2020-08-28 14:20:20,2020-08-28 14:20:20,"DK0009295065",103.55541,0.270527,0.074033,-0.129979,-0.151702,175.664478,134.70649,112.026714
2020-08-28 14:22:45,2020-08-28 14:22:45,"DK0009503005",100.518354,0.270817,0.07407,-0.129588,-0.151179,175.614478,134.68649,112.026714
2020-08-28 14:23:44,2020-08-28 14:23:44,"DK0009524431",99.02497,0.271711,0.075451,-0.128365,-0.150729,175.624478,134.68649,112.026714
2020-08-28 14:25:44,2020-08-28 14:25:44,"DK0009503195",103.207547,0.273938,0.076921,-0.127399,-0.150585,175.664478,134.71649,112.026714
2020-08-28 14:25:59,2020-08-28 14:25:59,"DK0009516841",100.2,0.273869,0.076877,-0.127468,-0.150688,175.654479,134.71649,112.026714
2020-08-28 14:27:28,2020-08-28 14:27:28,"DK0009796864",103.890986,0.275201,0.078228,-0.126115,-0.150076,175.704479,134.71649,112.016713
2020-08-28 14:41:12,2020-08-28 14:41:12,"DK0009527293",98.950006,0.268237,0.072708,-0.132474,-0.15298,175.724478,134.69649,112.016713
2020-08-28 14:45:15,2020-08-28 14:45:15,"DK0002047224",99.000006,0.269216,0.07381,-0.130829,-0.152047,175.684477,134.68649,112.016713
2020-08-28 14:45:59,2020-08-28 14:45:59,"DK0009294845",100.863313,0.270529,0.075011,-0.129203,-0.151057,175.684477,134.68649,112.016713
2020-08-28 14:45:59,2020-08-28 14:45:59,"DK0002047224",99.000006,0.270529,0.075011,-0.129203,-0.151057,175.684477,134.68649,112.016713
2020-08-28 14:47:59,2020-08-28 14:47:59,"DK0002044395",100.290001,0.271454,0.075894,-0.129246,-0.150974,175.654479,134.68649,112.026714
2020-08-28 14:49:50,2020-08-28 14:49:50,"DK0009527293",98.950006,0.27146,0.075964,-0.129036,-0.151231,175.624478,134.666489,112.026714
2020-08-28 14:51:39,2020-08-28 14:51:39,"DK0002045798",105.865276,0.270812,0.074979,-0.129781,-0.150606,175.634477,134.666489,112.026714
2020-08-28 14:52:59,2020-08-28 14:52:59,"DK0002045798",105.853372,0.270643,0.074774,-0.130017,-0.151378,175.584477,134.666489,112.026714
2020-08-28 15:02:59,2020-08-28 15:02:59,"DK0009295305",106.729351,0.270667,0.074926,-0.129768,-0.149638,175.594478,134.666489,112.026714
2020-08-28 15:03:52,2020-08-28 15:03:52,"DK0009398976",96.825014,0.270931,0.075175,-0.129167,-0.149341,175.594478,134.666489,112.026714
2020-08-28 15:12:19,2020-08-28 15:12:19,"DK0009297350",103.399998,0.273963,0.076538,-0.128519,-0.150158,175.624478,134.69649,112.026714
2020-08-28 15:17:13,2020-08-28 15:17:13,"DK0004612884",99.024971,0.269723,0.073064,-0.130668,-0.149552,175.664478,134.69649,112.026714
2020-08-28 15:22:18,2020-08-28 15:22:18,"DK0030386610",100.75,0.270791,0.074399,-0.128091,-0.148582,175.654479,134.69649,112.026714
2020-08-28 15:48:39,2020-08-28 15:48:39,"DK0009527293",98.950006,0.268601,0.07445,-0.12902,-0.149539,175.564478,134.68649,112.026714
2020-08-28 16:19:38,2020-08-28 16:19:38,"DK0009923807",107.562881,0.268665,0.074264,-0.128852,-0.151563,175.614478,134.69649,112.026714
2020-08-28 16:20:44,2020-08-28 16:20:44,"DK0009923567",106.676193,0.2683,0.073882,-0.12872,-0.151936,175.614478,134.69649,112.026714
2020-08-27 12:04:32,2020-08-27 12:04:32,"DK0002046176",96.950017,0.202026,0.034272,-0.143874,-0.152707,176.284668,134.806489,112.026714
2020-08-27 11:09:47,2020-08-27 11:09:47,"DK0009526642",100.639999,0.199915,0.031928,-0.147187,-0.153891,176.224669,134.756489,112.026714
2020-08-27 12:03:51,2020-08-27 12:03:51,"DK0009295818",100.522481,0.202745,0.034777,-0.14335,-0.153207,176.284668,134.806489,112.026714
2020-08-27 12:05:05,2020-08-27 12:05:05,"DK0009514713",100.120003,0.201768,0.034435,-0.143704,-0.152441,176.284668,134.806489,112.026714
2020-08-27 12:06:27,2020-08-27 12:06:27,"DK0009295818",100.522481,0.201029,0.033392,-0.143771,-0.153271,176.284668,134.806489,112.026714
2020-08-28 11:59:23,2020-08-28 11:59:23,"DK0002042779",104.838278,0.269388,0.080835,-0.121607,-0.145785,175.484477,134.656489,112.016713
2020-08-28 12:05:39,2020-08-28 12:05:39,"DK0009526642",100.620003,0.270528,0.082232,-0.120276,-0.145284,175.544478,134.666489,112.016713
2020-08-28 12:05:40,2020-08-28 12:05:40,"DK0009524944",98.025,0.270528,0.082232,-0.120276,-0.145284,175.544478,134.666489,112.016713
2020-08-28 12:06:31,2020-08-28 12:06:31,"DK0004612025",101.075046,0.271213,0.082828,-0.118996,-0.145268,175.544478,134.666489,112.016713
2020-08-28 12:07:12,2020-08-28 12:07:12,"DK0009396921",101.100003,0.271158,0.082708,-0.118755,-0.145666,175.544478,134.666489,112.016713
2020-08-28 12:09:48,2020-08-28 12:09:48,"DK0009522815",99.725,0.26987,0.081605,-0.120656,-0.146288,175.544478,134.666489,112.016713
2020-08-28 12:10:48,2020-08-28 12:10:48,"DK0009525081",96.60001,0.271956,0.082792,-0.120497,-0.145913,175.544478,134.666489,112.016713
2020-08-28 12:10:51,2020-08-28 12:10:51,"DK0009522815",99.725,0.271956,0.082792,-0.120497,-0.145913,175.544478,134.666489,112.016713
2020-08-28 12:54:12,2020-08-28 12:54:12,"DK0009515017",102.2,0.276752,0.082886,-0.122721,-0.146238,175.594478,134.71649,112.026714
2020-08-28 13:11:59,2020-08-28 13:11:59,"DK0002044718",99.14997,0.275638,0.081064,-0.122984,-0.145929,175.594478,134.71649,112.026714
2020-08-28 09:03:13,2020-08-28 09:03:13,"DK0006345228",100.360001,0.284347,0.093184,-0.111681,-0.140765,175.274478,134.576489,111.986713
2020-08-28 09:38:25,2020-08-28 09:38:25,"DK0009518979",100.340004,0.293179,0.099305,-0.109071,-0.140008,175.514478,134.646489,112.006713
2020-08-28 12:15:21,2020-08-28 12:15:21,"DK0004616018",98.149969,0.272715,0.083077,-0.121056,-0.145686,175.524478,134.666489,112.016713
2020-08-28 12:15:45,2020-08-28 12:15:45,"DK0009524431",99.02497,0.272709,0.082957,-0.121104,-0.145925,175.544478,134.666489,112.016713
2020-08-28 12:19:59,2020-08-28 12:19:59,"DK0009527376",98.149969,0.273011,0.083269,-0.121914,-0.14597,175.594478,134.69649,112.026714
2020-08-28 12:27:18,2020-08-28 12:27:18,"DK0009397069",99.850001,0.273096,0.08082,-0.125661,-0.147105,175.574478,134.68649,112.026714
2020-08-28 12:28:59,2020-08-28 12:28:59,"DK0009397069",99.850001,0.272864,0.080238,-0.124732,-0.147155,175.584477,134.68649,112.026714
2020-08-28 12:29:09,2020-08-28 12:29:09,"DK0009522815",99.75,0.272807,0.080247,-0.12475,-0.147303,175.554479,134.68649,112.026714
2020-08-28 12:29:10,2020-08-28 12:29:10,"DK0002044122",102.199993,0.272807,0.080247,-0.12475,-0.147303,175.554479,134.68649,112.026714
2020-08-28 12:29:16,2020-08-28 12:29:16,"DK0002044122",102.199993,0.27266,0.080104,-0.124683,-0.147303,175.554479,134.68649,112.026714
2020-08-28 12:31:39,2020-08-28 12:31:39,"DK0009527293",98.975006,0.272094,0.079537,-0.123123,-0.146568,175.544478,134.666489,112.026714
2020-08-28 12:41:44,2020-08-28 12:41:44,"DK0009526485",100.260002,0.275099,0.081566,-0.123197,-0.146276,175.484477,134.666489,112.026714
2020-08-28 12:55:41,2020-08-28 12:55:41,"DK0002041029",104.223728,0.277743,0.084043,-0.121272,-0.145583,175.584477,134.71649,112.026714
2020-08-28 12:56:06,2020-08-28 12:56:06,"DK0002044635",98.825007,0.277965,0.084246,-0.121388,-0.145653,175.594478,134.71649,112.026714
2020-08-28 12:57:07,2020-08-28 12:57:07,"DK0009297194",103.925016,0.275873,0.083004,-0.121766,-0.145602,175.594478,134.71649,112.026714
2020-08-28 13:04:50,2020-08-28 13:04:50,"DK0009524787",100.540001,0.274891,0.081896,-0.122879,-0.145934,175.594478,134.68649,112.026714
2020-08-28 09:21:19,2020-08-28 09:21:19,"DK0009522815",99.675,0.293564,0.100433,-0.106324,-0.139259,175.324478,134.596489,112.006713
2020-08-28 09:21:23,2020-08-28 09:21:23,"DK0009526139",106.101897,0.293904,0.100682,-0.106457,-0.139259,175.324478,134.596489,112.006713
2020-08-28 12:29:44,2020-08-28 12:29:44,"DK0009396921",101.100003,0.271541,0.079247,-0.126029,-0.147175,175.584477,134.68649,112.026714
2020-08-28 12:31:08,2020-08-28 12:31:08,"DK0009297434",103.25,0.271615,0.07945,-0.124501,-0.146902,175.544478,134.666489,112.026714
2020-08-28 12:32:14,2020-08-28 12:32:14,"DK0004612025",101.075046,0.27306,0.080491,-0.12299,-0.14646,175.544478,134.666489,112.026714
2020-08-28 12:44:12,2020-08-28 12:44:12,"DK0009391294",105.875843,0.276274,0.082789,-0.121993,-0.145948,175.544478,134.69649,112.026714
2020-08-28 12:45:18,2020-08-28 12:45:18,"DK0009524357",98.75,0.276306,0.083177,-0.122263,-0.145571,175.544478,134.69649,112.026714
2020-08-28 12:48:22,2020-08-28 12:48:22,"DK0009503005",100.518354,0.27644,0.082086,-0.123086,-0.146142,175.574478,134.68649,112.026714
2020-08-28 12:48:30,2020-08-28 12:48:30,"DK0009515017",102.2,0.27644,0.08196,-0.123086,-0.146027,175.584477,134.68649,112.026714
2020-08-28 12:58:59,2020-08-28 12:58:59,"DK0002042779",104.840597,0.275064,0.082196,-0.121765,-0.145717,175.634477,134.726489,112.016713
2020-08-28 13:02:14,2020-08-28 13:02:14,"DK0009525081",96.62501,0.274209,0.081541,-0.122773,-0.145942,175.654479,134.726489,112.016713
2020-08-28 13:02:16,2020-08-28 13:02:16,"DK0009527376",98.174969,0.273986,0.081541,-0.122773,-0.145954,175.654479,134.726489,112.016713
2020-08-28 13:05:00,2020-08-28 13:05:00,"DK0009297434",103.25,0.274449,0.081916,-0.123053,-0.146126,175.594478,134.68649,112.026714
2020-08-28 13:08:59,2020-08-28 13:08:59,"DK0009522815",99.725,0.27684,0.0824,-0.122557,-0.146039,175.614478,134.68649,112.026714
2020-08-28 13:10:48,2020-08-28 13:10:48,"DK0009525081",96.60001,0.277171,0.081885,-0.122931,-0.14649,175.574478,134.69649,112.026714
2020-08-28 13:12:59,2020-08-28 13:12:59,"DK0009294928",102.21382,0.275301,0.080882,-0.122811,-0.146064,175.614478,134.71649,112.026714
2020-08-28 13:13:59,2020-08-28 13:13:59,"DK0002036961",102.213751,0.275769,0.081685,-0.122672,-0.145798,175.624478,134.71649,112.026714
2020-08-28 13:15:00,2020-08-28 13:15:00,"DK0009295818",100.518354,0.276356,0.081682,-0.122845,-0.146222,175.614478,134.71649,112.026714
2020-08-28 13:48:59,2020-08-28 13:48:59,"DK0006347786",100.380005,0.276617,0.078303,-0.126881,-0.148319,175.664478,134.71649,112.026714
2020-08-28 13:49:38,2020-08-28 13:49:38,"DK0009789497",107.5,0.276037,0.077644,-0.127103,-0.148521,175.624478,134.70649,112.026714
2020-08-28 13:56:16,2020-08-28 13:56:16,"DK0006347786",100.380005,0.276037,0.077542,-0.126601,-0.148549,175.694478,134.71649,112.016713
2020-08-28 13:58:00,2020-08-28 13:58:00,"DK0004605672",100.5,0.275838,0.077324,-0.126738,-0.148205,175.694478,134.71649,112.016713
2020-08-28 13:58:13,2020-08-28 13:58:13,"DK0004612884",99.024971,0.273604,0.075256,-0.127706,-0.149061,175.684477,134.71649,112.016713
2020-08-28 13:59:56,2020-08-28 13:59:56,"DK0004612884",99.024971,0.274354,0.075854,-0.127777,-0.149064,175.634477,134.71649,112.016713
2020-08-28 14:01:59,2020-08-28 14:01:59,"DK0002047224",99.000006,0.271785,0.074773,-0.128305,-0.149802,175.664478,134.726489,112.016713
2020-08-28 14:02:14,2020-08-28 14:02:14,"DK0009525081",96.60001,0.271439,0.074553,-0.128167,-0.149692,175.664478,134.69649,112.016713
2020-08-28 14:02:15,2020-08-28 14:02:15,"DK0004612884",99.024971,0.271439,0.074553,-0.128167,-0.149692,175.664478,134.69649,112.016713
2020-08-28 14:02:16,2020-08-28 14:02:16,"DK0009527376",98.149969,0.271358,0.074553,-0.128167,-0.149692,175.664478,134.69649,112.016713
2020-08-28 14:03:59,2020-08-28 14:03:59,"DK0004612967",98.774969,0.273994,0.077854,-0.12516,-0.148833,175.654479,134.69649,112.026714
2020-08-28 14:09:59,2020-08-28 14:09:59,"DK0009527293",98.950006,0.273884,0.078014,-0.127562,-0.148688,175.654479,134.69649,112.026714
2020-08-28 14:20:10,2020-08-28 14:20:10,"DK0009523466",100.139999,0.270427,0.073821,-0.13088,-0.152147,175.654479,134.70649,112.026714
2020-08-28 14:26:55,2020-08-28 14:26:55,"DK0009518979",100.330002,0.27409,0.077314,-0.127651,-0.150778,175.704479,134.69649,112.016713
2020-08-28 14:27:16,2020-08-28 14:27:16,"DK0006348677",98.725004,0.275201,0.078228,-0.126258,-0.150411,175.704479,134.71649,112.016713
2020-08-28 14:27:42,2020-08-28 14:27:42,"DK0009524357",98.775,0.275667,0.078665,-0.126271,-0.150273,175.704479,134.71649,112.016713
2020-08-28 14:30:59,2020-08-28 14:30:59,"DK0009295305",106.750501,0.272969,0.076042,-0.129625,-0.151155,175.704479,134.70649,112.026714
2020-08-28 14:30:59,2020-08-28 14:30:59,"DK0009297277",103.774993,0.272969,0.076042,-0.129625,-0.151155,175.704479,134.70649,112.026714
2020-08-28 15:43:20,2020-08-28 15:43:20,"DK0009523466",100.139999,0.26548,0.071325,-0.130617,-0.149502,175.564478,134.68649,112.026714
2020-08-28 15:43:36,2020-08-28 15:43:36,"DK0009518979",100.330002,0.265458,0.071305,-0.130683,-0.149642,175.564478,134.68649,112.026714
2020-08-28 15:44:22,2020-08-28 15:44:22,"DK0009518979",100.330002,0.266293,0.072062,-0.130701,-0.149979,175.564478,134.68649,112.026714
2020-08-28 15:45:08,2020-08-28 15:45:08,"DK0009523466",100.139999,0.266189,0.072335,-0.130769,-0.150095,175.564478,134.68649,112.026714
2020-08-28 15:55:53,2020-08-28 15:55:53,"DK0002047307",98.199969,0.272779,0.077608,-0.127866,-0.148189,175.624478,134.69649,112.026714
2020-08-27 14:40:25,2020-08-27 14:40:25,"DK0004612967",98.999969,0.223821,0.041942,-0.143779,-0.154167,175.784668,134.68649,112.006713
2020-08-27 14:45:10,2020-08-27 14:45:10,"DK0009923807",107.586731,0.239139,0.053624,-0.134027,-0.15316,175.754667,134.656489,111.996714
2020-08-27 14:47:27,2020-08-27 14:47:27,"DK0009524431",99.24997,0.245388,0.059095,-0.131906,-0.152315,175.614668,134.62649,111.996714
2020-08-27 14:58:00,2020-08-27 14:58:00,"DK0004616281",99.175006,0.246799,0.062782,-0.130205,-0.151621,175.394668,134.566489,111.996714
2020-08-27 15:02:59,2020-08-27 15:02:59,"DK0006348164",99.900007,0.247204,0.06535,-0.127646,-0.150803,175.354667,134.54649,111.996714
2020-08-27 15:03:12,2020-08-27 15:03:12,"DK0006348164",99.900007,0.246272,0.064504,-0.127868,-0.150684,175.354667,134.54649,111.996714
2020-08-27 15:03:32,2020-08-27 15:03:32,"DK0006348164",99.900007,0.245934,0.064252,-0.127782,-0.150426,175.354667,134.54649,111.996714
2020-08-27 15:05:36,2020-08-27 15:05:36,"DK0009527293",99.175006,0.245555,0.063755,-0.128764,-0.151001,175.324669,134.53649,111.996714
2020-08-27 15:05:44,2020-08-27 15:05:44,"DK0009389983",102.230711,0.245317,0.063557,-0.128933,-0.151342,175.314668,134.53649,111.996714
2020-08-27 15:11:30,2020-08-27 15:11:30,"DK0002044718",99.37497,0.237466,0.057866,-0.134429,-0.152499,175.424669,134.586489,111.996714
2020-08-27 15:12:59,2020-08-27 15:12:59,"DK0002044718",99.37497,0.232195,0.05457,-0.136682,-0.153592,175.434668,134.576489,111.986713
2020-08-27 15:15:49,2020-08-27 15:15:49,"DK0009397069",100.050001,0.23282,0.055162,-0.136421,-0.153582,175.404667,134.576489,111.996714
2020-08-27 15:25:13,2020-08-27 15:25:13,"DK0009527293",99.175006,0.244037,0.065234,-0.129753,-0.151305,175.504667,134.60649,112.006713
2020-08-27 15:32:02,2020-08-27 15:32:02,"DK0004612884",99.249971,0.237908,0.058451,-0.133891,-0.15305,175.524669,134.62649,112.006713
2020-08-27 15:42:53,2020-08-27 15:42:53,"DK0004616364",98.224979,0.239658,0.060246,-0.13165,-0.152006,175.564668,134.646489,112.006713
2020-08-27 15:42:57,2020-08-27 15:42:57,"DK0004616364",98.224979,0.239613,0.060308,-0.13196,-0.152006,175.564668,134.646489,112.006713
2020-08-27 15:47:27,2020-08-27 15:47:27,"DK0009524431",99.24997,0.250229,0.06942,-0.123861,-0.149538,175.564668,134.63649,112.006713
2020-08-27 15:50:48,2020-08-27 15:50:48,"DK0002047141",98.249979,0.25906,0.075403,-0.120079,-0.147346,175.564668,134.646489,112.006713
2020-08-27 15:50:59,2020-08-27 15:50:59,"DK0002047141",98.249979,0.258984,0.075668,-0.119947,-0.146855,175.564668,134.646489,112.006713
2020-08-27 15:54:59,2020-08-27 15:54:59,"DK0002044551",100.050001,0.270065,0.083349,-0.114981,-0.145603,175.564668,134.646489,112.006713
2020-08-27 15:55:26,2020-08-27 15:55:26,"DK0009524357",99,0.271427,0.084675,-0.113818,-0.145181,175.564668,134.646489,112.006713
2020-08-27 15:56:07,2020-08-27 15:56:07,"DK0009524357",99,0.271281,0.083917,-0.114682,-0.144788,175.544668,134.62649,112.006713
2020-08-27 16:03:20,2020-08-27 16:03:20,"DK0009524357",99,0.274302,0.084723,-0.113914,-0.143675,175.504667,134.61649,112.006713
2020-08-27 16:03:23,2020-08-27 16:03:23,"DK0004616521",100.000004,0.274122,0.084723,-0.113914,-0.143675,175.504667,134.61649,112.006713
2020-08-27 16:05:28,2020-08-27 16:05:28,"DK0009527293",99.175006,0.278432,0.088931,-0.109,-0.142178,175.504667,134.61649,112.006713
2020-08-28 13:14:31,2020-08-28 13:14:31,"DK0002044551",99.825001,0.276663,0.08193,-0.122622,-0.14603,175.624478,134.71649,112.026714
2020-08-28 13:25:18,2020-08-28 13:25:18,"DK0009403131",98.174969,0.276407,0.080819,-0.12546,-0.148252,175.624478,134.71649,112.026714
2020-08-28 13:25:21,2020-08-28 13:25:21,"DK0009403131",98.174969,0.276407,0.080734,-0.12546,-0.148252,175.624478,134.71649,112.026714
2020-08-28 13:26:04,2020-08-28 13:26:04,"DK0009516841",100.2,0.276169,0.080684,-0.125572,-0.147752,175.614478,134.71649,112.026714
2020-08-28 13:26:38,2020-08-28 13:26:38,"DK0004612108",100.410004,0.275546,0.079815,-0.126395,-0.148706,175.594478,134.71649,112.026714
2020-08-27 09:04:07,2020-08-27 09:04:07,"DK0004613189",96.825018,0.214496,0.042334,-0.134997,-0.150164,176.234668,134.766489,112.036713
2020-08-27 09:22:48,2020-08-27 09:22:48,"DK0009526139",106.241145,0.207816,0.035721,-0.14,-0.152969,176.274669,134.78649,112.036713
2020-08-27 09:25:17,2020-08-27 09:25:17,"DK0009526139",106.248564,0.207681,0.035728,-0.139915,-0.152722,176.314668,134.79649,112.026714
2020-08-27 09:27:56,2020-08-27 09:27:56,"DK0002045798",105.986414,0.207638,0.035796,-0.140098,-0.152875,176.284668,134.78649,112.036713
2020-08-27 09:28:59,2020-08-27 09:28:59,"DK0002045798",105.987157,0.206487,0.034627,-0.141007,-0.152918,176.284668,134.78649,112.036713
2020-08-27 09:33:59,2020-08-27 09:33:59,"DK0002044551",100.075001,0.204574,0.03282,-0.14253,-0.153529,176.274669,134.78649,112.036713
2020-08-27 09:40:36,2020-08-27 09:40:36,"DK0009502627",101.910919,0.207122,0.035338,-0.140803,-0.153366,176.244668,134.766489,112.036713
2020-08-27 09:47:48,2020-08-27 09:47:48,"DK0009296469",105.730644,0.203527,0.031907,-0.143406,-0.153913,176.314668,134.79649,112.036713
2020-08-27 09:57:37,2020-08-27 09:57:37,"DK0009522815",100,0.204865,0.035794,-0.141364,-0.153754,176.344668,134.79649,112.036713
2020-08-27 10:04:59,2020-08-27 10:04:59,"DK0009513582",103.3,0.202764,0.033872,-0.143756,-0.153431,176.344668,134.79649,112.026714
2020-08-27 10:08:36,2020-08-27 10:08:36,"DK0009924029",103.708923,0.199488,0.030654,-0.143706,-0.153137,176.314668,134.79649,112.026714
2020-08-27 10:10:43,2020-08-27 10:10:43,"DK0002044395",100.300003,0.200361,0.03158,-0.142259,-0.152977,176.324669,134.806489,112.026714
2020-08-27 10:15:05,2020-08-27 10:15:05,"DK0009521684",100.380005,0.198951,0.031112,-0.142931,-0.153038,176.294668,134.79649,112.026714
2020-08-27 10:24:23,2020-08-27 10:24:23,"DK0006345301",104.171299,0.199601,0.031649,-0.142815,-0.153108,176.254667,134.78649,112.026714
2020-08-27 10:28:08,2020-08-27 10:28:08,"DK0009796864",103.929088,0.197782,0.03005,-0.144256,-0.15385,176.244668,134.78649,112.026714
2020-08-27 10:28:27,2020-08-27 10:28:27,"DK0006348164",99.950007,0.198196,0.030297,-0.144145,-0.153738,176.244668,134.77649,112.026714
2020-08-27 10:30:05,2020-08-27 10:30:05,"DK0009295065",103.60173,0.199417,0.031409,-0.143114,-0.154201,176.224669,134.756489,112.026714
2020-08-27 10:39:59,2020-08-27 10:39:59,"DK0009502627",101.910434,0.199859,0.03189,-0.145347,-0.153276,176.224669,134.78649,112.026714
2020-08-27 10:40:59,2020-08-27 10:40:59,"DK0006348594",105.35509,0.199122,0.031314,-0.145638,-0.154269,176.224669,134.78649,112.026714
2020-08-27 10:41:05,2020-08-27 10:41:05,"DK0009524357",99.05,0.199122,0.031166,-0.145577,-0.153943,176.224669,134.78649,112.026714
2020-08-27 10:43:41,2020-08-27 10:43:41,"DK0009524357",99.05,0.200945,0.032901,-0.146298,-0.153373,176.254667,134.78649,112.026714
2020-08-27 10:44:11,2020-08-27 10:44:11,"DK0004612967",99.049969,0.200561,0.032653,-0.146825,-0.153306,176.254667,134.78649,112.026714
2020-08-27 11:06:45,2020-08-27 11:06:45,"DK0002046176",96.950017,0.197679,0.029988,-0.147401,-0.154525,176.254667,134.78649,112.026714
2020-08-27 11:08:30,2020-08-27 11:08:30,"DK0002047224",99.275006,0.198516,0.030799,-0.147035,-0.153995,176.244668,134.756489,112.026714
2020-08-27 11:09:02,2020-08-27 11:09:02,"DK0002047307",98.474971,0.19926,0.031613,-0.14701,-0.154109,176.224669,134.756489,112.026714
2020-08-27 11:17:34,2020-08-27 11:17:34,"DK0009397069",100.100001,0.200607,0.032963,-0.145392,-0.153446,176.274669,134.78649,112.026714
2020-08-27 11:18:16,2020-08-27 11:18:16,"DK0009526642",100.639999,0.199963,0.032133,-0.146426,-0.153188,176.274669,134.78649,112.026714
2020-08-27 11:23:07,2020-08-27 11:23:07,"DK0004615630",100.690002,0.198932,0.031213,-0.146249,-0.153477,176.284668,134.79649,112.026714
2020-08-27 11:34:53,2020-08-27 11:34:53,"DK0009503005",100.522481,0.202072,0.034533,-0.144332,-0.153033,176.314668,134.79649,112.026714
2020-08-27 11:49:35,2020-08-27 11:49:35,"DK0009524431",99.274972,0.202857,0.035005,-0.142211,-0.152641,176.314668,134.78649,112.026714
2020-08-27 11:49:48,2020-08-27 11:49:48,"DK0009525081",96.850013,0.2024,0.034467,-0.143148,-0.152482,176.294668,134.78649,112.026714
2020-08-27 12:06:48,2020-08-27 12:06:48,"DK0009514713",100.120003,0.201675,0.034054,-0.143744,-0.15237,176.284668,134.806489,112.026714
2020-08-27 12:32:41,2020-08-27 12:32:41,"DK0009527103",98.224979,0.197267,0.029308,-0.146293,-0.154013,176.294668,134.78649,112.016713
2020-08-27 12:33:59,2020-08-27 12:33:59,"DK0009503005",100.522481,0.197408,0.02972,-0.146346,-0.153686,176.244668,134.79649,112.016713
2020-08-27 12:51:59,2020-08-27 12:51:59,"DK0009514713",100.120003,0.201816,0.032593,-0.14511,-0.153903,176.314668,134.79649,112.016713
2020-08-27 12:54:59,2020-08-27 12:54:59,"DK0009514713",100.120003,0.199228,0.030745,-0.145547,-0.154493,176.244668,134.766489,112.016713
2020-08-27 13:05:05,2020-08-27 13:05:05,"DK0009514713",100.120003,0.201064,0.031272,-0.146067,-0.153835,176.154667,134.756489,112.016713
2020-08-27 13:06:48,2020-08-27 13:06:48,"DK0009514713",100.120003,0.202284,0.03139,-0.145826,-0.153831,176.154667,134.756489,112.016713
2020-08-27 13:08:09,2020-08-27 13:08:09,"DK0009296469",105.712526,0.202955,0.031827,-0.146026,-0.154327,176.134668,134.766489,112.016713
2020-08-27 13:12:02,2020-08-27 13:12:02,"DK0009526485",100.270004,0.204237,0.032739,-0.145035,-0.154516,176.344668,134.816489,112.036713
2020-08-27 13:26:40,2020-08-27 13:26:40,"DK0009523466",100.150002,0.206251,0.032718,-0.145321,-0.154266,176.314668,134.826489,112.036713
2020-08-27 13:36:33,2020-08-27 13:36:33,"DK0006347786",100.389999,0.206953,0.033356,-0.145856,-0.154015,176.114668,134.78649,112.036713
2020-08-27 13:44:58,2020-08-27 13:44:58,"DK0009294845",100.868187,0.205088,0.030467,-0.14686,-0.154486,175.954667,134.756489,112.016713
2020-08-27 13:45:00,2020-08-27 13:45:00,"DK0009503005",100.522481,0.205088,0.030547,-0.14676,-0.154486,175.894668,134.726489,112.016713
2020-08-27 13:46:11,2020-08-27 13:46:11,"DK0009502114",104.544224,0.204175,0.02969,-0.147745,-0.1545,175.754667,134.69649,112.016713
2020-08-27 13:46:16,2020-08-27 13:46:16,"DK0009295149",104.834225,0.204175,0.02969,-0.147745,-0.1545,175.744668,134.71649,112.006713
2020-08-27 13:49:59,2020-08-27 13:49:59,"DK0002039981",103.595918,0.203995,0.029375,-0.148096,-0.154781,175.814668,134.68649,112.006713
2020-08-27 13:51:59,2020-08-27 13:51:59,"DK0009294845",100.868187,0.204147,0.029836,-0.14822,-0.154682,175.724669,134.666489,112.016713
2020-08-27 14:01:59,2020-08-27 14:01:59,"DK0009503005",100.522481,0.213824,0.039293,-0.14352,-0.153095,175.804667,134.68649,112.006713
